"","iso3","year","population"
"7055","MUS","2020",1265740
"7056","MUS","2021",1266060
"7057","MWI","1980",6250434
"7058","MWI","1981",6412380
"7059","MWI","1982",6565985
"7060","MWI","1983",6737924
"7061","MWI","1984",6964613
"7062","MWI","1985",7268271
"7063","MWI","1986",7666390
"7064","MWI","1987",8141140
"7065","MWI","1988",8636686
"7066","MWI","1989",9075568
"7067","MWI","1990",9404499
"7068","MWI","1991",9600361
"7069","MWI","1992",9685974
"7070","MWI","1993",9710335
"7071","MWI","1994",9745695
"7072","MWI","1995",9844418
"7073","MWI","1996",10022783
"7074","MWI","1997",10264906
"7075","MWI","1998",10552345
"7076","MWI","1999",10854325
"7077","MWI","2000",11148751
"7078","MWI","2001",11432001
"7079","MWI","2002",11713663
"7080","MWI","2003",12000183
"7081","MWI","2004",12301837
"7082","MWI","2005",12625950
"7083","MWI","2006",12973693
"7084","MWI","2007",13341808
"7085","MWI","2008",13727899
"7086","MWI","2009",14128161
"7087","MWI","2010",14539609
"7088","MWI","2011",14962118
"7089","MWI","2012",15396010
"7090","MWI","2013",15839287
"7091","MWI","2014",16289550
"7092","MWI","2015",16745305
"7093","MWI","2016",17205253
"7094","MWI","2017",17670193
"7095","MWI","2018",18143215
"7096","MWI","2019",18628749
"7097","MWI","2020",19129955
"7098","MWI","2021",19647681
"7099","MYS","1980",13798094
"7100","MYS","1981",14134060
"7101","MYS","1982",14471215
"7102","MYS","1983",14819430
"7103","MYS","1984",15192300
"7104","MYS","1985",15598924
"7105","MYS","1986",16043736
"7106","MYS","1987",16522004
"7107","MYS","1988",17022470
"7108","MYS","1989",17528961
"7109","MYS","1990",18029824
"7110","MYS","1991",18519941
"7111","MYS","1992",19002660
"7112","MYS","1993",19484901
"7113","MYS","1994",19977508
"7114","MYS","1995",20487604
"7115","MYS","1996",21017619
"7116","MYS","1997",21562790
"7117","MYS","1998",22114647
"7118","MYS","1999",22661293
"7119","MYS","2000",23194252
"7120","MYS","2001",23709115
"7121","MYS","2002",24208391
"7122","MYS","2003",24698821
"7123","MYS","2004",25190647
"7124","MYS","2005",25690615
"7125","MYS","2006",26201954
"7126","MYS","2007",26720367
"7127","MYS","2008",27236003
"7128","MYS","2009",27735038
"7129","MYS","2010",28208028
"7130","MYS","2011",28650962
"7131","MYS","2012",29068189
"7132","MYS","2013",29468923
"7133","MYS","2014",29866606
"7134","MYS","2015",30270965
"7135","MYS","2016",30684652
"7136","MYS","2017",31104655
"7137","MYS","2018",31528033
"7138","MYS","2019",31949789
"7139","MYS","2020",32365998
"7140","MYS","2021",32776195
"7141","NAC","1980",251795337
"7142","NAC","1981",254340965
"7143","NAC","1982",256836391
"7144","NAC","1983",259214381
"7145","NAC","1984",261488476
"7146","NAC","1985",263823014
"7147","NAC","1986",266290660
"7148","NAC","1987",268793450
"7149","NAC","1988",271349094
"7150","NAC","1989",274154622
"7151","NAC","1990",277373464
"7152","NAC","1991",281077441
"7153","NAC","1992",284943859
"7154","NAC","1993",288662674
"7155","NAC","1994",292185983
"7156","NAC","1995",295640057
"7157","NAC","1996",299064347
"7158","NAC","1997",302623445
"7159","NAC","1998",306070116
"7160","NAC","1999",309502571
"7161","NAC","2000",312909974
"7162","NAC","2001",316052361
"7163","NAC","2002",319048184
"7164","NAC","2003",321815286
"7165","NAC","2004",324809693
"7166","NAC","2005",327824506
"7167","NAC","2006",331015609
"7168","NAC","2007",334185120
"7169","NAC","2008",337406357
"7170","NAC","2009",340466060
"7171","NAC","2010",343397156
"7172","NAC","2011",345987373
"7173","NAC","2012",348656682
"7174","NAC","2013",351207902
"7175","NAC","2014",353888902
"7176","NAC","2015",356507139
"7177","NAC","2016",359245796
"7178","NAC","2017",361731237
"7179","NAC","2018",363967201
"7180","NAC","2019",365995094
"7181","NAC","2020",369602177
"7182","NAC","2021",370203720
"7183","NAM","1980",1057723
"7184","NAM","1981",1080938
"7185","NAM","1982",1105103
"7186","NAM","1983",1131624
"7187","NAM","1984",1162282
"7188","NAM","1985",1198149
"7189","NAM","1986",1239923
"7190","NAM","1987",1286796
"7191","NAM","1988",1336545
"7192","NAM","1989",1386011
"7193","NAM","1990",1432899
"7194","NAM","1991",1476399
"7195","NAM","1992",1516951
"7196","NAM","1993",1555098
"7197","NAM","1994",1591826
"7198","NAM","1995",1627866
"7199","NAM","1996",1663378
"7200","NAM","1997",1698029
"7201","NAM","1998",1731635
"7202","NAM","1999",1763861
"7203","NAM","2000",1794583
"7204","NAM","2001",1823667
"7205","NAM","2002",1851519
"7206","NAM","2003",1879113
"7207","NAM","2004",1907737
"7208","NAM","2005",1938316
"7209","NAM","2006",1971318
"7210","NAM","2007",2006516
"7211","NAM","2008",2043382
"7212","NAM","2009",2081039
"7213","NAM","2010",2118877
"7214","NAM","2011",2156698
"7215","NAM","2012",2194777
"7216","NAM","2013",2233506
"7217","NAM","2014",2273426
"7218","NAM","2015",2314901
"7219","NAM","2016",2358044
"7220","NAM","2017",2402623
"7221","NAM","2018",2448300
"7222","NAM","2019",2494524
"7223","NAM","2020",2540916
"7224","NAM","2021",2587344
"7225","NCL","1980",140050
"7226","NCL","1981",142650
"7227","NCL","1982",145700
"7228","NCL","1983",148700
"7229","NCL","1984",151650
"7230","NCL","1985",154450
"7231","NCL","1986",157350
"7232","NCL","1987",160500
"7233","NCL","1988",163650
"7234","NCL","1989",166898
"7235","NCL","1990",170899
"7236","NCL","1991",175362
"7237","NCL","1992",179799
"7238","NCL","1993",184496
"7239","NCL","1994",189482
"7240","NCL","1995",193816
"7241","NCL","1996",197564
"7242","NCL","1997",201418
"7243","NCL","1998",205279
"7244","NCL","1999",209214
"7245","NCL","2000",213230
"7246","NCL","2001",217324
"7247","NCL","2002",221490
"7248","NCL","2003",225296
"7249","NCL","2004",228750
"7250","NCL","2005",232250
"7251","NCL","2006",235750
"7252","NCL","2007",239250
"7253","NCL","2008",242750
"7254","NCL","2009",245950
"7255","NCL","2010",249750
"7256","NCL","2011",254350
"7257","NCL","2012",259000
"7258","NCL","2013",263650
"7259","NCL","2014",268050
"7260","NCL","2015",268700
"7261","NCL","2016",269350
"7262","NCL","2017",270000
"7263","NCL","2018",270650
"7264","NCL","2019",271300
"7265","NCL","2020",271960
"7266","NCL","2021",272620
"7267","NER","1980",5989000
"7268","NER","1981",6163711
"7269","NER","1982",6343530
"7270","NER","1983",6528646
"7271","NER","1984",6719310
"7272","NER","1985",6915994
"7273","NER","1986",7118885
"7274","NER","1987",7328934
"7275","NER","1988",7548429
"7276","NER","1989",7780242
"7277","NER","1990",8026592
"7278","NER","1991",8288739
"7279","NER","1992",8566773
"7280","NER","1993",8860297
"7281","NER","1994",9168316
"7282","NER","1995",9490289
"7283","NER","1996",9826600
"7284","NER","1997",10178196
"7285","NER","1998",10545720
"7286","NER","1999",10929922
"7287","NER","2000",11331561
"7288","NER","2001",11751364
"7289","NER","2002",12189988
"7290","NER","2003",12647983
"7291","NER","2004",13125914
"7292","NER","2005",13624474
"7293","NER","2006",14143969
"7294","NER","2007",14685404
"7295","NER","2008",15250913
"7296","NER","2009",15843131
"7297","NER","2010",16464025
"7298","NER","2011",17114770
"7299","NER","2012",17795209
"7300","NER","2013",18504287
"7301","NER","2014",19240182
"7302","NER","2015",20001663
"7303","NER","2016",20788789
"7304","NER","2017",21602388
"7305","NER","2018",22442831
"7306","NER","2019",23310719
"7307","NER","2020",24206636
"7308","NER","2021",25130810
"7309","NGA","1980",73423646
"7310","NGA","1981",75440505
"7311","NGA","1982",77427539
"7312","NGA","1983",79414841
"7313","NGA","1984",81448757
"7314","NGA","1985",83562776
"7315","NGA","1986",85766396
"7316","NGA","1987",88048029
"7317","NGA","1988",90395278
"7318","NGA","1989",92788039
"7319","NGA","1990",95212454
"7320","NGA","1991",97667632
"7321","NGA","1992",100161708
"7322","NGA","1993",102700751
"7323","NGA","1994",105293701
"7324","NGA","1995",107948339
"7325","NGA","1996",110668784
"7326","NGA","1997",113457661
"7327","NGA","1998",116319763
"7328","NGA","1999",119260055
"7329","NGA","2000",122283853
"7330","NGA","2001",125394046
"7331","NGA","2002",128596079
"7332","NGA","2003",131900634
"7333","NGA","2004",135320420
"7334","NGA","2005",138865014
"7335","NGA","2006",142538305
"7336","NGA","2007",146339971
"7337","NGA","2008",150269622
"7338","NGA","2009",154324939
"7339","NGA","2010",158503203
"7340","NGA","2011",162805080
"7341","NGA","2012",167228803
"7342","NGA","2013",171765819
"7343","NGA","2014",176404931
"7344","NGA","2015",181137454
"7345","NGA","2016",185960244
"7346","NGA","2017",190873247
"7347","NGA","2018",195874685
"7348","NGA","2019",200963603
"7349","NGA","2020",206139587
"7350","NGA","2021",211400704
"7351","NIC","1980",3265520
"7352","NIC","1981",3360142
"7353","NIC","1982",3455129
"7354","NIC","1983",3549711
"7355","NIC","1984",3642978
"7356","NIC","1985",3734343
"7357","NIC","1986",3823133
"7358","NIC","1987",3909672
"7359","NIC","1988",3995529
"7360","NIC","1989",4082958
"7361","NIC","1990",4173435
"7362","NIC","1991",4267570
"7363","NIC","1992",4364514
"7364","NIC","1993",4462496
"7365","NIC","1994",4559010
"7366","NIC","1995",4652185
"7367","NIC","1996",4741571
"7368","NIC","1997",4827658
"7369","NIC","1998",4910642
"7370","NIC","1999",4991041
"7371","NIC","2000",5069310
"7372","NIC","2001",5145367
"7373","NIC","2002",5219324
"7374","NIC","2003",5292115
"7375","NIC","2004",5364930
"7376","NIC","2005",5438692
"7377","NIC","2006",5513757
"7378","NIC","2007",5590066
"7379","NIC","2008",5667436
"7380","NIC","2009",5745538
"7381","NIC","2010",5824058
"7382","NIC","2011",5903035
"7383","NIC","2012",5982530
"7384","NIC","2013",6062462
"7385","NIC","2014",6142734
"7386","NIC","2015",6223234
"7387","NIC","2016",6303970
"7388","NIC","2017",6384843
"7389","NIC","2018",6465502
"7390","NIC","2019",6545503
"7391","NIC","2020",6624554
"7392","NIC","2021",6702379
"7393","NLD","1980",14149800
"7394","NLD","1981",14247208
"7395","NLD","1982",14312690
"7396","NLD","1983",14367070
"7397","NLD","1984",14424211
"7398","NLD","1985",14491632
"7399","NLD","1986",14572278
"7400","NLD","1987",14665037
"7401","NLD","1988",14760094
"7402","NLD","1989",14848907
"7403","NLD","1990",14951510
"7404","NLD","1991",15069798
"7405","NLD","1992",15184166
"7406","NLD","1993",15290368
"7407","NLD","1994",15382838
"7408","NLD","1995",15459006
"7409","NLD","1996",15530498
"7410","NLD","1997",15610650
"7411","NLD","1998",15707209
"7412","NLD","1999",15812088
"7413","NLD","2000",15925513
"7414","NLD","2001",16046180
"7415","NLD","2002",16148929
"7416","NLD","2003",16225302
"7417","NLD","2004",16281779
"7418","NLD","2005",16319868
"7419","NLD","2006",16346101
"7420","NLD","2007",16381696
"7421","NLD","2008",16445593
"7422","NLD","2009",16530388
"7423","NLD","2010",16615394
"7424","NLD","2011",16693074
"7425","NLD","2012",16754962
"7426","NLD","2013",16804432
"7427","NLD","2014",16865008
"7428","NLD","2015",16939923
"7429","NLD","2016",17030314
"7430","NLD","2017",17131296
"7431","NLD","2018",17231624
"7432","NLD","2019",17344874
"7433","NLD","2020",17441500
"7434","NLD","2021",17533405
"7435","NOR","1980",4085620
"7436","NOR","1981",4099702
"7437","NOR","1982",4114787
"7438","NOR","1983",4128432
"7439","NOR","1984",4140099
"7440","NOR","1985",4152516
"7441","NOR","1986",4167354
"7442","NOR","1987",4186905
"7443","NOR","1988",4209488
"7444","NOR","1989",4226901
"7445","NOR","1990",4241473
"7446","NOR","1991",4261732
"7447","NOR","1992",4286401
"7448","NOR","1993",4311991
"7449","NOR","1994",4336613
"7450","NOR","1995",4359184
"7451","NOR","1996",4381336
"7452","NOR","1997",4405157
"7453","NOR","1998",4431464
"7454","NOR","1999",4461913
"7455","NOR","2000",4490967
"7456","NOR","2001",4513751
"7457","NOR","2002",4538159
"7458","NOR","2003",4564855
"7459","NOR","2004",4591910
"7460","NOR","2005",4623291
"7461","NOR","2006",4660677
"7462","NOR","2007",4709153
"7463","NOR","2008",4768212
"7464","NOR","2009",4828726
"7465","NOR","2010",4889252
"7466","NOR","2011",4953088
"7467","NOR","2012",5018573
"7468","NOR","2013",5079623
"7469","NOR","2014",5137232
"7470","NOR","2015",5188607
"7471","NOR","2016",5234519
"7472","NOR","2017",5276968
"7473","NOR","2018",5311916
"7474","NOR","2019",5347896
"7475","NOR","2020",5379475
"7476","NOR","2021",5408320
"7477","NPL","1980",15016408
"7478","NPL","1981",15367229
"7479","NPL","1982",15729431
"7480","NPL","1983",16100623
"7481","NPL","1984",16477488
"7482","NPL","1985",16858315
"7483","NPL","1986",17239677
"7484","NPL","1987",17623697
"7485","NPL","1988",18020755
"7486","NPL","1989",18445021
"7487","NPL","1990",18905480
"7488","NPL","1991",19405506
"7489","NPL","1992",19938322
"7490","NPL","1993",20489973
"7491","NPL","1994",21040899
"7492","NPL","1995",21576074
"7493","NPL","1996",22090352
"7494","NPL","1997",22584772
"7495","NPL","1998",23057875
"7496","NPL","1999",23509971
"7497","NPL","2000",23941099
"7498","NPL","2001",24347113
"7499","NPL","2002",24725625
"7500","NPL","2003",25080880
"7501","NPL","2004",25419337
"7502","NPL","2005",25744500
"7503","NPL","2006",26066687
"7504","NPL","2007",26382586
"7505","NPL","2008",26666581
"7506","NPL","2009",26883531
"7507","NPL","2010",27013207
"7508","NPL","2011",27041220
"7509","NPL","2012",26989160
"7510","NPL","2013",26916795
"7511","NPL","2014",26905982
"7512","NPL","2015",27015033
"7513","NPL","2016",27263430
"7514","NPL","2017",27632682
"7515","NPL","2018",28095712
"7516","NPL","2019",28608715
"7517","NPL","2020",29136808
"7518","NPL","2021",29674920
"7519","NRU","1980",7751
"7520","NRU","1981",7871
"7521","NRU","1982",8016
"7522","NRU","1983",8163
"7523","NRU","1984",8331
"7524","NRU","1985",8501
"7525","NRU","1986",8679
"7526","NRU","1987",8868
"7527","NRU","1988",9058
"7528","NRU","1989",9275
"7529","NRU","1990",9506
"7530","NRU","1991",9766
"7531","NRU","1992",10030
"7532","NRU","1993",10287
"7533","NRU","1994",10496
"7534","NRU","1995",10626
"7535","NRU","1996",10677
"7536","NRU","1997",10643
"7537","NRU","1998",10567
"7538","NRU","1999",10449
"7539","NRU","2000",10335
"7540","NRU","2001",10219
"7541","NRU","2002",10102
"7542","NRU","2003",9990
"7543","NRU","2004",9906
"7544","NRU","2005",9848
"7545","NRU","2006",9827
"7546","NRU","2007",9846
"7547","NRU","2008",9880
"7548","NRU","2009",9945
"7549","NRU","2010",10009
"7550","NRU","2011",10069
"7551","NRU","2012",10136
"7552","NRU","2013",10208
"7553","NRU","2014",10289
"7554","NRU","2015",10374
"7555","NRU","2016",10474
"7556","NRU","2017",10577
"7557","NRU","2018",10678
"7558","NRU","2019",10764
"7559","NRU","2020",10834
"7560","NRU","2021",10873
"7561","NZL","1980",3112900
"7562","NZL","1981",3124900
"7563","NZL","1982",3156100
"7564","NZL","1983",3199300
"7565","NZL","1984",3227100
"7566","NZL","1985",3247100
"7567","NZL","1986",3246300
"7568","NZL","1987",3274400
"7569","NZL","1988",3283400
"7570","NZL","1989",3299200
"7571","NZL","1990",3329800
"7572","NZL","1991",3495100
"7573","NZL","1992",3531700
"7574","NZL","1993",3572200
"7575","NZL","1994",3620000
"7576","NZL","1995",3673400
"7577","NZL","1996",3732000
"7578","NZL","1997",3781300
"7579","NZL","1998",3815000
"7580","NZL","1999",3835100
"7581","NZL","2000",3857700
"7582","NZL","2001",3880500
"7583","NZL","2002",3948500
"7584","NZL","2003",4027200
"7585","NZL","2004",4087500
"7586","NZL","2005",4133900
"7587","NZL","2006",4184600
"7588","NZL","2007",4223800
"7589","NZL","2008",4259800
"7590","NZL","2009",4302600
"7591","NZL","2010",4350700
"7592","NZL","2011",4384000
"7593","NZL","2012",4408100
"7594","NZL","2013",4442100
"7595","NZL","2014",4516500
"7596","NZL","2015",4609400
"7597","NZL","2016",4714100
"7598","NZL","2017",4813600
"7599","NZL","2018",4900600
"7600","NZL","2019",4979200
"7601","NZL","2020",5090200
"7602","NZL","2021",5122600
"7603","OED","1980",1018954080
"7604","OED","1981",1028314741
"7605","OED","1982",1037309705
"7606","OED","1983",1045955467
"7607","OED","1984",1054256534
"7608","OED","1985",1062613469
"7609","OED","1986",1071150369
"7610","OED","1987",1079711152
"7611","OED","1988",1088387125
"7612","OED","1989",1097531158
"7613","OED","1990",1107196961
"7614","OED","1991",1117820520
"7615","OED","1992",1128349539
"7616","OED","1993",1138362949
"7617","OED","1994",1147748534
"7618","OED","1995",1156879819
"7619","OED","1996",1165880992
"7620","OED","1997",1174865635
"7621","OED","1998",1183546848
"7622","OED","1999",1192267323
"7623","OED","2000",1200836415
"7624","OED","2001",1209787876
"7625","OED","2002",1218855820
"7626","OED","2003",1227854277
"7627","OED","2004",1236872189
"7628","OED","2005",1245821323
"7629","OED","2006",1255133872
"7630","OED","2007",1264614793
"7631","OED","2008",1274522708
"7632","OED","2009",1283634878
"7633","OED","2010",1292110708
"7634","OED","2011",1298723126
"7635","OED","2012",1306807834
"7636","OED","2013",1315224394
"7637","OED","2014",1324034852
"7638","OED","2015",1332787383
"7639","OED","2016",1341783391
"7640","OED","2017",1350234580
"7641","OED","2018",1358279647
"7642","OED","2019",1365274704
"7643","OED","2020",1372980201
"7644","OED","2021",1375820281
"7645","OMN","1980",1154373
"7646","OMN","1981",1220578
"7647","OMN","1982",1290121
"7648","OMN","1983",1361085
"7649","OMN","1984",1431066
"7650","OMN","1985",1498413
"7651","OMN","1986",1561180
"7652","OMN","1987",1619871
"7653","OMN","1988",1678119
"7654","OMN","1989",1741155
"7655","OMN","1990",1812158
"7656","OMN","1991",1893761
"7657","OMN","1992",1983272
"7658","OMN","1993",2072106
"7659","OMN","1994",2148416
"7660","OMN","1995",2204267
"7661","OMN","1996",2236652
"7662","OMN","1997",2249759
"7663","OMN","1998",2251859
"7664","OMN","1999",2254898
"7665","OMN","2000",2267973
"7666","OMN","2001",2294959
"7667","OMN","2002",2334860
"7668","OMN","2003",2386164
"7669","OMN","2004",2445524
"7670","OMN","2005",2511254
"7671","OMN","2006",2580753
"7672","OMN","2007",2657162
"7673","OMN","2008",2750956
"7674","OMN","2009",2876186
"7675","OMN","2010",3041435
"7676","OMN","2011",3251102
"7677","OMN","2012",3498031
"7678","OMN","2013",3764805
"7679","OMN","2014",4027255
"7680","OMN","2015",4267341
"7681","OMN","2016",4479217
"7682","OMN","2017",4665926
"7683","OMN","2018",4829476
"7684","OMN","2019",4974992
"7685","OMN","2020",5106622
"7686","OMN","2021",5223376
"7687","OSS","1980",13598547
"7688","OSS","1981",13917150
"7689","OSS","1982",14253285
"7690","OSS","1983",14600166
"7691","OSS","1984",14962369
"7692","OSS","1985",15347574
"7693","OSS","1986",15754491
"7694","OSS","1987",16180206
"7695","OSS","1988",16610046
"7696","OSS","1989",17031505
"7697","OSS","1990",17430785
"7698","OSS","1991",17813808
"7699","OSS","1992",18156582
"7700","OSS","1993",18476080
